icao24,origin_country,velocity,on_ground
a8bc34,United States,4.12,True
3e0fe9,Germany,68.03,False
a10835,United States,90.15,False
adcc10,United States,39.38,False
ac26ef,United States,46.53,False
896496,United Arab Emirates,206.62,False
3e0fe1,Germany,75.51,False
780b7c,China,275.24,False
4ca892,Ireland,209.59,False
abece7,United States,230.5,False
4258bd,United Kingdom,3.34,False
ac0cf8,United States,247.85,False
399cd1,France,40.56,False
a0851b,United States,179.18,False
344157,Spain,187.55,False
aa70b1,United States,76.12,False
ac899c,United States,38.15,False
ac00b1,United States,241.13,False
a9ef3a,United States,44.05,False
add324,United States,220.48,False
344156,Spain,222.72,False
e495b3,Brazil,247.99,False
ac6364,United States,0.06,True
896473,United Arab Emirates,182.89,False
a50077,United States,190.96,False
841f65,Japan,244.34,False
4ca857,Ireland,240.27,False
4ca853,Ireland,218.52,False
45d022,Denmark,221.19,False
ab4383,United States,221.45,False
4ca855,Ireland,232.39,False
ad46ee,United States,39.74,False
a44cfd,United States,89.42,False
4ca850,Ireland,191.8,False
ac767c,United States,220.99,False
4ca852,Ireland,212.61,False
a8d635,United States,268.28,False
0ac02c,Colombia,223.2,False
a62063,United States,182.94,False
89646c,United Arab Emirates,186.63,False
3e0fdf,Germany,5.07,False
4ca85c,Ireland,214.64,False
ad33e7,United States,204.31,False
e495c6,Brazil,216.96,False
e495b7,Brazil,101.39,False
abf3da,United States,131.16,False
3f49e6,Germany,153.84,False
a8bc29,United States,225.09,False
3e0ff0,Germany,0.0,True
c06db5,Canada,187.11,False
a6dca9,United States,3.34,True
acac74,United States,73.88,False
a09887,United States,43.85,False
ad968f,United States,125.44,False
896451,United Arab Emirates,233.01,False
a76644,United States,10.8,True
c087d7,Canada,264.69,False
a418b2,United States,219.38,False
a07228,United States,5.92,True
e8404d,Ecuador,179.0,False
40688a,United Kingdom,233.22,False
020092,Morocco,212.14,False
89644c,United Arab Emirates,87.07,False
a4a3ba,United States,49.87,False
896456,United Arab Emirates,223.5,False
406891,United Kingdom,237.59,False
02007d,Morocco,230.58,False
a6f6b7,United States,201.76,False
89644f,United Arab Emirates,265.35,False
a0e869,United States,13.89,True
3d3f47,Germany,82.65,False
486954,Kingdom of the Netherlands,209.5,False
e495f8,Brazil,122.05,False
a3cc82,United States,175.5,False
3f49b6,Germany,54.49,False
a34825,United States,187.42,False
e495df,Brazil,209.18,False
a573ec,United States,0.0,True
a99f16,United States,108.23,False
896439,United Arab Emirates,249.19,False
4005bd,United Kingdom,222.46,False
4005bc,United Kingdom,231.2,False
aa4953,United States,148.68,False
896441,United Arab Emirates,248.67,False
89642e,United Arab Emirates,241.71,False
a0ce7c,United States,57.45,False
a32e61,United States,55.41,False
781e34,China,258.96,False
aadfa8,United States,84.85,False
a1db3a,United States,203.74,False
a1a5cf,United States,248.29,False
781e2a,China,238.59,False
a9e391,United States,239.24,False
aaf9c1,United States,181.4,False
3fb026,Germany,55.28,False
484f18,Kingdom of the Netherlands,248.74,False
a57534,United States,77.38,False
4bbd06,Turkey,153.68,False
a34878,United States,163.49,False
4bbd04,Turkey,215.24,False
8963a3,United Arab Emirates,263.77,False
781e49,China,261.08,False
4bbd01,Turkey,189.27,False
ac892e,United States,207.91,False
3d207b,Germany,47.69,False
a0ce68,United States,257.1,False
a1087a,United States,122.05,False
c1e579,Canada,6.43,True
ab3c12,United States,34.78,False
a58873,United States,204.55,False
a9dc5e,United States,198.16,False
ab3c0a,United States,253.43,False
781e4d,China,258.95,False
a0d561,United States,179.59,False
ab3c0d,United States,236.02,False
a5c51d,United States,55.3,False
e06541,Argentina,215.75,False
a898a9,United States,211.99,False
a658f9,United States,144.79,False
aa9800,United States,255.2,False
4a04e4,Romania,207.8,False
a2b2da,United States,197.09,False
addf01,United States,251.86,False
43c92e,United Kingdom,40.85,False
47ba78,Norway,234.7,False
a99364,United States,50.0,False
780b3e,China,183.42,False
4ca7d8,Ireland,228.73,False
a98c7a,United States,225.15,False
800877,India,8.23,True
43c931,United Kingdom,19.7,False
a44238,United States,182.67,False
4bb101,Turkey,269.68,False
a19292,United States,221.27,False
4bb102,Turkey,217.14,False
780b57,China,246.85,False
7cfb00,Australia,38.67,False
aa70f9,United States,53.23,False
3d93e2,Germany,60.54,False
8a06b3,Indonesia,180.2,False
4baa14,Turkey,218.51,False
a0d592,United States,77.51,False
8460b0,Japan,316.02,False
acbf41,United States,82.58,False
a3355e,United States,111.35,False
4601fd,Finland,145.13,False
a45552,United States,189.78,False
4601fc,Finland,15.43,True
a1e23a,United States,127.59,False
a44e5f,United States,182.6,False
ac6315,United States,152.54,False
a3e5a5,United States,178.5,False
781e95,China,253.93,False
ad3fd5,United States,132.76,False
ac26cf,United States,191.56,False
a32249,United States,85.32,False
ab3c4b,United States,0.0,True
43c94d,United Kingdom,15.68,False
a4b827,United States,205.68,False
3c0c9e,Germany,214.33,False
a8c32a,United States,8.23,True
0d09ce,Mexico,143.08,False
c1e53f,Canada,4.12,True
4ca7b5,Ireland,238.12,False
ad59db,United States,231.23,False
c06279,Canada,133.14,False
ade609,United States,236.7,False
ad3fde,United States,211.03,False
78124a,China,6.17,True
ad33a3,United States,60.82,False
a382b6,United States,197.19,False
7587b5,Philippines,128.85,False
ac8985,United States,157.24,False
ac7658,United States,285.61,False
a9a6de,United States,76.68,False
e06589,Argentina,238.04,False
a2024b,United States,113.32,False
ad2cb0,United States,202.38,False
e06588,Argentina,228.56,False
888189,Viet Nam,254.56,False
ac1e56,United States,226.91,False
ad3e36,United States,273.38,False
841fdc,Japan,233.13,False
c0730e,Canada,1.54,True
accec0,United States,147.85,False
ab1890,United States,218.64,False
49d5b4,Czech Republic,182.98,False
888175,Viet Nam,246.99,False
ab9b49,United States,225.07,False
a5cd55,United States,219.16,False
a83400,United States,164.81,False
3462c8,Spain,121.71,False
4bb025,Turkey,8.75,True
abb5c9,United States,189.35,False
3965b3,France,280.29,False
a271f1,United States,52.69,False
aa8e67,United States,193.6,False
abfe45,United States,213.9,False
a0a903,United States,0.64,True
a38ad5,United States,165.4,False
a3311b,United States,3.34,True
a83439,United States,0.0,True
c023c9,Canada,245.54,False
a401a6,United States,62.46,False
a21142,United States,254.88,False
478e51,Norway,54.69,False
00b031,South Africa,193.96,False
a70125,United States,175.92,False
a271e4,United States,39.22,False
a35781,United States,198.62,False
a774c2,United States,124.96,False
888198,Viet Nam,223.12,False
ac85ee,United States,223.21,False
3475d5,Spain,240.86,False
683273,Kazakhstan,199.34,False
781f00,China,259.08,False
acd5ad,United States,258.81,False
a0817f,United States,186.95,False
a5c127,United States,293.15,False
49d5cd,Czech Republic,48.46,False
abb5e3,United States,201.75,False
8964f1,United Arab Emirates,69.57,False
e8047a,Chile,3.86,True
ad2b43,United States,246.86,False
4bb056,Turkey,219.6,False
a03f3a,United States,34.2,False
88812d,Viet Nam,268.07,False
88812b,Viet Nam,259.89,False
e60000,Brazil,86.59,False
43c5e6,United Kingdom,77.18,False
c02fb8,Canada,293.42,False
4242f4,United Kingdom,282.51,False
ac0b74,United States,177.37,False
ab9b81,United States,226.27,False
a129dc,United States,247.84,False
5084e2,Ukraine,183.08,False
a04641,United States,195.71,False
ad3e82,United States,54.82,False
4bb067,Turkey,230.82,False
4bb065,Turkey,232.33,False
aa9506,United States,51.49,False
4bb061,Turkey,253.81,False
abeb57,United States,265.05,False
a72715,United States,251.29,False
8964d4,United Arab Emirates,209.36,False
888168,Viet Nam,271.02,False
3965ab,France,236.54,False
8964d1,United Arab Emirates,240.33,False
a03f24,United States,204.3,False
a5e72d,United States,168.58,False
c07f39,Canada,133.78,False
49c2e0,Czech Republic,42.42,False
ade2b8,United States,155.3,False
4064a4,United Kingdom,224.39,False
a129b0,United States,173.68,False
ac72f0,United States,90.75,False
addbbb,United States,56.08,False
e48f6a,Brazil,238.39,False
8964d9,United Arab Emirates,87.98,False
a44a61,United States,143.11,False
ac0b96,United States,192.27,False
8964e0,United Arab Emirates,73.35,False
4bb02b,Turkey,70.18,False
847628,Japan,271.22,False
43c5ee,United Kingdom,213.44,False
8964cf,United Arab Emirates,223.87,False
478e27,Norway,140.14,False
781f2f,China,261.92,False
ab9b9d,United States,3.86,True
4bb043,Turkey,227.13,False
8964da,United Arab Emirates,223.44,False
8964e8,United Arab Emirates,208.38,False
4ca6fc,Ireland,246.72,False
ad92ce,United States,35.0,False
a94d94,United States,187.29,False
a82163,United States,0.0,True
00b08c,South Africa,186.07,False
e8043e,Chile,231.89,False
896649,United Arab Emirates,65.92,False
896648,United Arab Emirates,63.8,False
01808f,Libyan Arab Jamahiriya,251.41,False
00b098,South Africa,144.14,False
4c808c,Cyprus,109.43,False
e8044d,Chile,131.43,False
89664a,United Arab Emirates,64.51,False
3e167d,Germany,54.13,False
88596c,Thailand,255.73,False
781dbd,China,149.4,False
ab4090,United States,193.61,False
a99afb,United States,72.54,False
aaf804,United States,190.66,False
acd68a,United States,4.37,True
e80468,Chile,225.78,False
a66935,United States,72.54,False
7cae09,Australia,253.62,False
780aa3,China,146.64,False
780aa4,China,10.29,True
407898,United Kingdom,281.51,False
a99ad2,United States,55.15,False
496c88,Portugal,12.35,True
780aa7,China,1.29,True
4bb075,Turkey,245.8,False
a369be,United States,70.03,False
40787a,United Kingdom,231.37,False
a54952,United States,198.81,False
780ab6,China,219.99,False
3d9391,Germany,57.59,False
a3ef3e,United States,43.51,False
4bb06f,Turkey,206.4,False
a4fc00,United States,223.88,False
a93a52,United States,67.52,False
781de5,China,261.15,False
4bb06d,Turkey,200.05,False
a81a7f,United States,219.79,False
4bb06e,Turkey,252.29,False
8008c2,India,158.11,True
4bb06c,Turkey,115.01,False
4bb06a,Turkey,216.91,False
a596b1,United States,236.93,False
780ab8,China,264.38,False
a1c935,United States,7.72,True
40653a,United Kingdom,199.79,False
e80488,Chile,185.14,False
780aac,China,0.0,True
7811a5,China,234.84,False
780aad,China,147.13,False
780aaa,China,242.91,False
aaf828,United States,201.72,False
780aab,China,263.01,False
40653d,United Kingdom,218.59,False
3ff9ff,Germany,63.36,False
8008c6,India,59.16,True
89662b,United Arab Emirates,264.67,False
8008c3,India,216.59,False
a9b775,United States,287.47,False
89662e,United Arab Emirates,251.93,False
780ac8,China,217.82,False
896609,United Arab Emirates,193.73,False
02a0ad,Tunisia,278.53,False
896608,United Arab Emirates,68.82,False
a7012b,United States,138.46,False
4ca82e,Ireland,215.8,False
ab5eb2,United States,188.34,False
a9675d,United States,309.19,False
ad5817,United States,193.79,False
4ab5d0,Sweden,103.18,False
896603,United Arab Emirates,287.09,False
a82d60,United States,264.05,False
4ab5d5,Sweden,148.74,False
780abb,China,229.06,False
a75ae6,United States,78.01,False
a33ce8,United States,90.95,False
e80419,Chile,229.06,False
780ad8,China,222.31,False
76d1c8,Singapore,244.15,False
76d1c7,Singapore,2.57,True
ad08b6,United States,44.8,False
abaea8,United States,78.48,False
a894bb,United States,59.59,False
c00a37,Canada,108.51,False
aa32ec,United States,44.52,False
896612,United Arab Emirates,57.07,False
e8040d,Chile,162.09,False
896614,United Arab Emirates,260.23,False
e8040c,Chile,211.05,False
a56a94,United States,33.03,False
a26025,United States,191.08,False
e80428,Chile,0.0,True
4b1e44,Switzerland,46.48,False
a9b755,United States,1.03,True
89660d,United Arab Emirates,284.97,False
4ca80f,Ireland,247.23,False
a16678,United States,254.97,False
780ae5,China,233.1,False
780ae6,China,244.46,False
345041,Spain,223.44,False
4ca80e,Ireland,210.51,False
485344,Kingdom of the Netherlands,277.5,False
ad5837,United States,203.53,False
76d1cb,Singapore,159.27,False
e48f00,Brazil,154.01,False
7c7885,Australia,0.64,True
abaeb2,United States,196.02,False
aaf83c,United States,251.92,False
e48f02,Brazil,200.05,False
a04695,United States,175.21,False
34768e,Spain,217.61,False
34768d,Spain,204.51,False
7811d8,China,193.16,False
3e1689,Germany,58.68,False
34768c,Spain,3.34,True
4ca815,Ireland,252.13,False
4ca811,Ireland,168.39,False
885968,Thailand,214.63,False
885963,Thailand,184.89,False
e80435,Chile,199.83,False
347696,Spain,213.35,False
347694,Spain,249.24,False
a2bc12,United States,214.72,False
a29980,United States,205.42,False
706074,Kuwait,233.06,False
706075,Kuwait,240.3,False
780aeb,China,262.0,False
a29982,United States,41.39,False
a236ef,United States,71.29,False
a6e140,United States,181.79,False
a27326,United States,181.98,False
3e1679,Germany,43.12,False
3008d6,Italy,40.8,False
780aec,China,291.84,False
7811e5,China,226.91,False
ac3857,United States,261.5,False
70605c,Kuwait,232.14,False
484c52,Kingdom of the Netherlands,4.37,True
a46fad,United States,112.37,False
70605e,Kuwait,229.5,False
a369ee,United States,15.43,True
aa7b54,United States,179.72,False
abb5a2,United States,257.57,False
e80448,Chile,249.25,False
aaa96f,United States,181.17,False
4ca760,Ireland,205.34,False
486651,Kingdom of the Netherlands,9.77,True
0d1083,Mexico,149.28,False
a4ace1,United States,264.74,False
a87c12,United States,216.52,False
a8e60e,United States,94.56,False
a5ccc7,United States,264.67,False
ab5f6a,United States,232.46,False
e48dc2,Brazil,172.14,False
394c09,France,248.99,False
adb9c3,United States,45.28,False
a8df2c,United States,173.37,False
4bcded,Turkey,12.35,True
a64342,United States,266.96,False
a3d039,United States,258.15,False
40780d,United Kingdom,257.13,False
34644e,Spain,251.84,False
accf1c,United States,265.89,False
34644c,Spain,229.27,False
394c13,France,245.27,False
4ca769,Ireland,230.35,False
ab5f87,United States,194.79,False
4ca765,Ireland,227.27,False
394c14,France,220.16,False
8a09d9,Indonesia,235.95,False
48663e,Kingdom of the Netherlands,224.02,False
346456,Spain,161.09,False
4ca763,Ireland,219.73,False
346458,Spain,10.29,True
8a09d5,Indonesia,206.71,False
394c18,France,209.41,False
acbc25,United States,124.71,False
a76f87,United States,123.22,False
aa3f65,United States,267.24,False
461f6c,Finland,243.79,False
a700a4,United States,236.24,False
8a09bb,Indonesia,250.77,False
896598,United Arab Emirates,72.88,False
8a09c9,Indonesia,191.77,False
4ca737,Ireland,240.87,False
78139f,China,250.87,False
896596,United Arab Emirates,225.96,False
c06aaa,Canada,106.64,False
4ca739,Ireland,216.53,False
c06aab,Canada,0.0,False
8a09c8,Indonesia,240.85,False
345116,Spain,215.75,False
4ca730,Ireland,234.49,False
48af0e,Poland,259.82,False
48af0f,Poland,238.91,False
740826,Jordan,233.52,False
48af0b,Poland,249.25,False
ac1cde,United States,80.47,False
740828,Jordan,236.48,False
506c45,Slovenia,200.06,False
740827,Jordan,233.98,False
48c931,Poland,49.78,False
740823,Jordan,209.05,False
ad9f57,United States,56.02,False
8a09b8,Indonesia,257.53,False
48af12,Poland,10.29,True
345107,Spain,153.53,False
a38c60,United States,280.3,False
345108,Spain,217.64,False
e80408,Chile,220.79,False
a38019,United States,0.0,True
40039e,United Kingdom,62.81,False
4ca740,Ireland,231.33,False
ab5365,United States,203.09,False
c06aa9,Canada,255.25,False
4bcdce,Turkey,263.55,False
a4031b,United States,28.41,False
406544,United Kingdom,216.03,False
acc31a,United States,202.72,False
461f4e,Finland,0.0,True
461f4b,Finland,253.64,False
48af09,Poland,238.3,False
48af08,Poland,202.63,False
48af05,Poland,224.08,False
ac1cf3,United States,85.9,False
48af03,Poland,130.84,False
461f67,Finland,245.18,False
461f69,Finland,235.11,False
461f63,Finland,72.46,False
44cc43,Belgium,247.36,False
44cc42,Belgium,203.83,False
461f64,Finland,250.23,False
a4c6af,United States,195.07,False
8a09a6,Indonesia,256.72,False
ad9f7f,United States,0.0,True
a78945,United States,248.11,False
ad8c4c,United States,96.7,False
406531,United Kingdom,89.51,False
424382,United Kingdom,143.59,False
a4fc23,United States,258.3,False
424381,United Kingdom,4.12,False
ace96c,United States,261.32,False
44cc45,Belgium,7.2,True
461f5b,Finland,256.94,False
a08e3c,United States,237.54,False
a4acae,United States,214.21,False
e481d7,Brazil,212.65,False
a03ee0,United States,262.66,False
ad30a0,United States,154.95,False
896587,United Arab Emirates,205.34,False
ac10af,United States,245.75,False
a3dc47,United States,265.6,False
ab4c8b,United States,286.32,False
a2b05b,United States,152.47,False
86eb94,Japan,271.64,False
a7bf22,United States,180.84,False
ada6ed,United States,243.04,False
abf0c7,United States,248.49,False
ac10d8,United States,210.92,False
7500c8,Malaysia,257.68,False
4ca76f,Ireland,215.39,False
a58fee,United States,69.3,False
c0371f,Canada,216.82,False
a6ffc3,United States,201.68,False
394c0c,France,238.86,False
4ca76a,Ireland,212.08,False
ad43e6,United States,0.06,True
a6562b,United States,204.19,False
